x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,label,frame,path
0.37538522481918335,0.6970108151435852,0.3650453984737396,0.5921728014945984,0.3271200656890869,0.5317275524139404,0.28528377413749695,0.5028142333030701,0.25865399837493896,0.4780270755290985,0.26251405477523804,0.5555646419525146,0.21429231762886047,0.5492041707038879,0.1868801712989807,0.5544524192810059,0.1612103283405304,0.558937668800354,0.254107803106308,0.5983232259750366,0.20095451176166534,0.5921494364738464,0.17045527696609497,0.591686487197876,0.14487364888191223,0.5914255380630493,0.2563021779060364,0.6414301991462708,0.20503827929496765,0.637596845626831,0.1753886342048645,0.634985089302063,0.150068461894989,0.632316529750824,0.2669793665409088,0.6889817118644714,0.22532042860984802,0.6876329183578491,0.20175063610076904,0.6849526166915894,0.18029002845287323,0.6780405044555664,right,00023,HAR_mediapipe/data/new_dataset/train//right/right_00023.jpg
0.4512439966201782,0.7115258574485779,0.4523802101612091,0.6109875440597534,0.41918712854385376,0.5408031940460205,0.3818540573120117,0.501751720905304,0.35359957814216614,0.47928035259246826,0.3579722046852112,0.5541509389877319,0.30967047810554504,0.5449008345603943,0.28169408440589905,0.5449070930480957,0.2553741931915283,0.544844388961792,0.34958332777023315,0.5949840545654297,0.2940589487552643,0.5844711661338806,0.26159706711769104,0.5807669162750244,0.23375530540943146,0.578824520111084,0.3505226969718933,0.6390340328216553,0.29624032974243164,0.6298997402191162,0.2637691795825958,0.6226786375045776,0.23622393608093262,0.6162108182907104,0.35749688744544983,0.6883608102798462,0.31491678953170776,0.6855270862579346,0.2899833917617798,0.6818559765815735,0.2676020562648773,0.6747791767120361,right,00022,HAR_mediapipe/data/new_dataset/train//right/right_00022.jpg
0.4905076026916504,0.8650863170623779,0.4909929037094116,0.773359477519989,0.4642331004142761,0.6983240842819214,0.43406835198402405,0.6559128761291504,0.409745454788208,0.6293635368347168,0.4004577398300171,0.712073802947998,0.3529951572418213,0.7045742869377136,0.32297056913375854,0.7056612968444824,0.29552409052848816,0.7064350843429565,0.3914653956890106,0.7554992437362671,0.33652862906455994,0.7446691989898682,0.3025968670845032,0.7412773370742798,0.2742146849632263,0.7397398948669434,0.39305177330970764,0.8019096851348877,0.3397677540779114,0.794562578201294,0.3064349889755249,0.7884329557418823,0.2784087061882019,0.7833220362663269,0.40080711245536804,0.8527587652206421,0.3586956262588501,0.8497239947319031,0.33302542567253113,0.8471918702125549,0.3100529909133911,0.8420348763465881,right,00008,HAR_mediapipe/data/new_dataset/train//right/right_00008.jpg
0.4417066276073456,0.6926047205924988,0.4380444884300232,0.5830427408218384,0.40488138794898987,0.5150611996650696,0.3655581772327423,0.4784005880355835,0.33672162890434265,0.4526991546154022,0.34063777327537537,0.530537486076355,0.2907258868217468,0.5255642533302307,0.26234328746795654,0.5297492742538452,0.23530961573123932,0.531906008720398,0.33245617151260376,0.5728174448013306,0.27715614438056946,0.5686463713645935,0.24392592906951904,0.5667160749435425,0.21555177867412567,0.5660132765769958,0.33433690667152405,0.6171446442604065,0.27974411845207214,0.6147791147232056,0.24693788588047028,0.6090933084487915,0.2195664644241333,0.6041760444641113,0.34293314814567566,0.666287899017334,0.299500048160553,0.6663258075714111,0.27366310358047485,0.6628379225730896,0.25092408061027527,0.6556897759437561,right,00034,HAR_mediapipe/data/new_dataset/train//right/right_00034.jpg
0.3451124429702759,0.673255205154419,0.332792729139328,0.5726979374885559,0.29543569684028625,0.5139444470405579,0.25746336579322815,0.4850326180458069,0.23064561188220978,0.4640570282936096,0.23858655989170074,0.5394075512886047,0.19444599747657776,0.5361920595169067,0.17172645032405853,0.5445359349250793,0.14994680881500244,0.5510478019714355,0.2309877574443817,0.5791502594947815,0.1814935952425003,0.5776495933532715,0.1549701988697052,0.5810956954956055,0.13265648484230042,0.5841590762138367,0.23246192932128906,0.6191191077232361,0.1842493712902069,0.6191182136535645,0.15784016251564026,0.6181529760360718,0.13562941551208496,0.616740882396698,0.2418605387210846,0.661624014377594,0.20247167348861694,0.6631615161895752,0.18102392554283142,0.6622905731201172,0.16237027943134308,0.6576706767082214,right,00020,HAR_mediapipe/data/new_dataset/train//right/right_00020.jpg
0.5066550970077515,0.6744585037231445,0.5067821741104126,0.5888579487800598,0.4768655002117157,0.52022784948349,0.44331473112106323,0.4810291826725006,0.41737499833106995,0.45503997802734375,0.41625073552131653,0.5335436463356018,0.3682720959186554,0.5187976360321045,0.33870428800582886,0.5161138772964478,0.3128024637699127,0.5177115797996521,0.4066705107688904,0.5729084014892578,0.35186490416526794,0.5541070103645325,0.3201049566268921,0.547907829284668,0.2933274507522583,0.5448490381240845,0.4076569676399231,0.6152778267860413,0.3562863767147064,0.6005572080612183,0.3244309425354004,0.5919223427772522,0.2969885766506195,0.5861601829528809,0.4149979054927826,0.6618847846984863,0.3756214678287506,0.6528128385543823,0.35133302211761475,0.6455459594726562,0.3290013074874878,0.6382303237915039,right,00021,HAR_mediapipe/data/new_dataset/train//right/right_00021.jpg
0.558486819267273,0.7096462249755859,0.5583837628364563,0.6375094056129456,0.5322826504707336,0.5707492828369141,0.5032191872596741,0.5331729054450989,0.48141196370124817,0.5050884485244751,0.47289881110191345,0.5812613368034363,0.4306465685367584,0.5685688257217407,0.4023887515068054,0.5660071969032288,0.37737298011779785,0.5672882199287415,0.46499451994895935,0.6187938451766968,0.4156372547149658,0.6061221361160278,0.3846384286880493,0.6019214987754822,0.36008143424987793,0.6017218232154846,0.4663139581680298,0.6587567329406738,0.41984206438064575,0.6518685817718506,0.39014720916748047,0.6458516120910645,0.3656252324581146,0.6403811573982239,0.47371014952659607,0.7051228880882263,0.43667134642601013,0.6978400945663452,0.41238510608673096,0.6914048194885254,0.39006656408309937,0.6821388006210327,right,00035,HAR_mediapipe/data/new_dataset/train//right/right_00035.jpg
0.4152197539806366,0.43468254804611206,0.41750702261924744,0.330311119556427,0.3856017291545868,0.2547062635421753,0.35102248191833496,0.2095288336277008,0.32702916860580444,0.17551285028457642,0.319271981716156,0.2662919759750366,0.2727355360984802,0.25151702761650085,0.24426354467868805,0.24954169988632202,0.2174677550792694,0.24851733446121216,0.30808985233306885,0.3029743432998657,0.2540784478187561,0.28915369510650635,0.22247913479804993,0.2837613821029663,0.19565367698669434,0.27973705530166626,0.30726614594459534,0.3435695767402649,0.25518009066581726,0.3319580852985382,0.22435696423053741,0.32374030351638794,0.1977195143699646,0.3156847059726715,0.31430789828300476,0.39025771617889404,0.2751219868659973,0.38246747851371765,0.2513618469238281,0.3774401545524597,0.22946971654891968,0.36913949251174927,right,00009,HAR_mediapipe/data/new_dataset/train//right/right_00009.jpg
0.4381222724914551,0.7209011316299438,0.436502069234848,0.6133447289466858,0.40210384130477905,0.5457090139389038,0.3627120554447174,0.5095952749252319,0.3354934751987457,0.4798382520675659,0.33669546246528625,0.5593429803848267,0.28645527362823486,0.5530986189842224,0.2574180066585541,0.5569829344749451,0.2298053503036499,0.5597703456878662,0.3282645344734192,0.6025569438934326,0.27141478657722473,0.5944373607635498,0.2373812198638916,0.5917573571205139,0.2080317586660385,0.5915359258651733,0.3298666775226593,0.6472882032394409,0.2740008234977722,0.6403679251670837,0.24080145359039307,0.6341354846954346,0.21197104454040527,0.6284968852996826,0.3382495641708374,0.6960853934288025,0.2949957251548767,0.6924154162406921,0.26968950033187866,0.6871703267097473,0.2463921308517456,0.6774857640266418,right,00031,HAR_mediapipe/data/new_dataset/train//right/right_00031.jpg
0.36499112844467163,0.7160409688949585,0.35597819089889526,0.613284170627594,0.3199698328971863,0.5492933988571167,0.27938613295555115,0.5187289118766785,0.25357285141944885,0.4943593144416809,0.255861759185791,0.5695438981056213,0.20854753255844116,0.5617033243179321,0.1816512495279312,0.5674806833267212,0.15640756487846375,0.5722922682762146,0.24700939655303955,0.6129207015037537,0.19421228766441345,0.6046406626701355,0.16412664949893951,0.6043802499771118,0.1386415660381317,0.6039938926696777,0.24855150282382965,0.6562357544898987,0.19773662090301514,0.651102602481842,0.1688474416732788,0.6475467681884766,0.14375591278076172,0.6432061195373535,0.25786882638931274,0.7036251425743103,0.21679121255874634,0.6970729827880859,0.19408228993415833,0.6925851106643677,0.17294204235076904,0.6838269233703613,right,00025,HAR_mediapipe/data/new_dataset/train//right/right_00025.jpg
